,MLP (ADAM),MLP (SGD)
0,3,3
1,2,5
2,1,1
3,1,2
4,3,5
5,2,2
6,1,1
7,2,4
8,1,1
9,4,2
10,5,2
11,5,4
12,1,3
13,1,3
14,2,5
15,5,2
16,1,2
17,5,3
18,3,5
19,2,4
20,5,1
21,5,4
22,1,3
23,1,2
24,2,3
25,1,4
26,4,5
27,1,4
28,3,2
29,2,3
