,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,5.005095842193115,3.2047752724549734
1,9.067378506744358,2.9865079186070544
2,1.7949309003453313,9.986009930585265
3,6.743398316352255,1.2343223704587005
4,0.3986991946694769,0.21996487409664625
5,0.36819818343993826,0.22987689118587507
6,1.9053342235181352,1.9345891735649647
7,1.4548752153711195,6.349037248090519
8,2.111912652259502,1.3668195446788973
9,0.35902234838766,6.212432570091184
10,0.5307791121783856,0.05814375532340967
11,0.011372473669748185,0.9251000195614586
12,0.28989950436253364,2.581408736324686
13,0.34255747897781313,1.1485028461885334
14,0.020136169444061623,0.09156622535282984
15,3.4352033073333095,9.772949742380476
16,5.971437014237409,0.5864531207503407
17,0.4038352597236807,8.528623508599328
18,0.9348946766056645,0.2756848940950999
19,0.1185302464872142,5.8980476406250215
20,0.255862096923969,4.886729670072541
21,9.048346731679308,9.624263190035892
22,0.553979869555192,5.5340027501895195
23,0.31026159575438056,1.2308407098386773
24,0.1020161636006127,6.860119415823835
25,0.5877723336430888,1.4891141610124496
26,0.17926854246135518,2.240335597083011
27,0.13120835661454122,5.715239061518783
28,6.792654022217012,0.07778009210582293
29,0.5934804163270018,2.4373203972761965
