,MLP (ADAM),MLP (SGD)
0,79,192
1,238,67
2,125,224
3,77,126
4,202,121
5,126,259
6,231,115
7,185,162
8,182,188
9,72,220
10,104,222
11,69,145
12,111,88
13,68,88
14,266,94
15,112,84
16,60,124
17,247,130
18,214,66
19,106,208
20,53,52
21,243,126
22,255,233
23,77,239
24,183,76
25,236,56
26,88,267
27,76,244
28,247,127
29,94,194
