,MLP (ADAM),MLP (SGD)
0,9.050702401842111,6.575509905235769
1,6.453285284627104,4.504555386481422
2,9.476181985507806,1.9222479222202533
3,9.96014723104737,7.9712633188934054
4,0.17860841464501895,9.95701330188519
5,0.011289791739331496,3.8387599020406844
6,7.643593057456883,4.997145863380252
7,7.387691902402998,7.968799260548722
8,9.442422931749528,1.1263637513359952
9,6.275426997792851,0.34805083226936845
10,1.017887832066923,3.414805675245014
11,7.355829551917711,3.2962639766888517
12,8.338506344748925,1.919434105269904
13,3.9916035583303215,0.03956257026497389
14,4.177231101868995,1.6174700741922468
15,5.3884493354818686,2.9173747906100354
16,9.99373828410795,9.416147983815438
17,9.460193354752839,0.694396228315363
18,2.9281185973925874,0.07867422017304326
19,2.234327330979564,8.379925580379572
20,1.0069127179385897,6.837548029722115
21,5.102162231222554,8.544163388527622
22,2.692765124885597,0.5960794019549845
23,3.03663793584763,1.237048681368385
24,2.461978775476066,1.0688276903269982
25,1.0187896709566098,2.18518126351676
26,7.3273326967211405,3.116232727695343
27,3.5832240703613767,4.225678396928541
28,4.000164800644974,7.421188876570439
29,9.235730145294234,8.23005420454234
