,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,8.238399923420465,1.7821461289550093
1,0.08436539735011953,0.6122154145623329
2,0.20824911961504586,7.805434383773574
3,5.606573975039223,1.549013654238666
4,6.568517398096156,0.05484682183021444
5,0.09615137595888806,0.7465109052745371
6,1.2920609343400589,0.32514947646150605
7,3.8963476827322827,0.11677301837390686
8,1.316553992322432,2.6606470484543245
9,0.3341124662855954,0.4030193410498636
10,4.002773330182301,0.1842882653913255
11,0.4200942960305499,0.2434828470768919
12,0.02525154153517991,0.6558286438279454
13,7.351089740900871,2.2343325555596003
14,0.4440741688616556,2.524423004299655
15,9.439269818037534,1.0295674291545813
16,0.3514139501697766,0.24661975166959108
17,0.1097516635108808,0.0913488278718345
18,0.7857879619543475,5.918492865097335
19,0.12994910162278864,2.270561436034311
20,0.25386414963074533,0.09540507043914043
21,9.718663132743387,0.5727431087599041
22,1.5093750539524735,0.4537292225650148
23,0.952289346474479,4.392469877660823
24,0.5772048975863826,4.163864309550107
25,0.002817535346319334,2.0113636516993503
26,8.261363620151867,2.057292168376227
27,6.455471224381547,5.734050631859344
28,8.8996057086573,5.784365258070212
29,0.39329938135546666,1.3432979987940503
