,MLP (ADAM),MLP (SGD)
0,203,182
1,13,163
2,544,271
3,50,199
4,456,376
5,300,3
6,746,146
7,79,584
8,142,48
9,329,55
10,503,172
11,184,144
12,47,112
13,131,500
14,351,323
15,137,495
16,150,48
17,269,135
18,165,198
19,340,275
20,332,232
21,179,186
22,378,191
23,245,142
24,339,184
25,210,263
26,254,423
27,273,141
28,322,290
29,42,95
