,MLP (ADAM),MLP (SGD)
0,0.9525525498515279,0.9525525498515279
1,0.9522407538034303,0.9522407538034303
2,0.9532224291961006,0.9522407538034303
3,0.9522407538034303,0.9522407538034303
4,0.9522407538034303,0.9522407538034303
5,0.9522407538034303,0.9522407538034303
6,0.9522407538034303,0.9522407538034303
7,0.9522407538034303,0.9522407538034303
8,0.9522407538034303,0.9522407538034303
9,0.9522407538034303,0.9522407538034303
10,0.9522407538034303,0.9522407538034303
11,0.9522407538034303,0.9522407538034303
12,0.9522563767168084,0.9522563767168084
13,0.9522563767168084,0.9522563767168084
14,0.9522563767168084,0.9522563767168084
15,0.9522563767168084,0.9522563767168084
16,0.9522563767168084,0.9522563767168084
17,0.9522563767168084,0.9522563767168084
18,0.9522563767168084,0.9522563767168084
19,0.9522563767168084,0.9522563767168084
20,0.9522563767168084,0.9522563767168084
21,0.9522563767168084,0.9522563767168084
22,0.9522563767168084,0.9522563767168084
23,0.9522563767168084,0.9522563767168084
24,0.9522563767168084,0.9522563767168084
25,0.9522563767168084,0.9522563767168084
26,0.9522563767168084,0.9522563767168084
27,0.9522563767168084,0.9522563767168084
28,0.9522563767168084,0.9522563767168084
29,0.9532374100719425,0.9574885546108567
