,MLP (ADAM),MLP (SGD)
0,7,180
1,447,112
2,268,286
3,79,209
4,295,252
5,375,297
6,138,467
7,408,436
8,167,35
9,130,340
10,6,333
11,279,157
12,383,69
13,236,204
14,150,372
15,204,486
16,264,160
17,99,179
18,443,272
19,79,257
20,259,236
21,392,419
22,265,334
23,351,217
24,370,76
25,49,458
26,89,223
27,378,58
28,25,471
29,157,278
