,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,665,480320,4425,1334
1,1047,231100,33639,417
2,647,127746,11652,605
3,599,313704,45032,293
4,551,172915,164406,407
5,211,209823,40000,334
6,1511,145006,25252,479
7,406,32625,63156,945
8,374,35848,12564,396
9,419,239987,50569,667
10,509,215761,14061,804
11,384,704980,4214,583
12,798,37298,23614,358
13,1028,40523,12024,335
14,550,269646,21206,768
15,1143,39530,43774,522
16,646,43683,40431,338
17,702,258757,7148,526
18,639,483217,16023,1706
19,6595,442522,5771,873
20,557,42797,17629,1282
21,986,42976,6740,802
22,588,115200,9559,415
23,185,323019,14780,313
24,849,201114,94817,1768
25,720,178029,86150,474
26,148,250148,26805,1196
27,842,128062,14094,294
28,204,149375,58234,762
29,120,411118,22680,950
