,MLP
0,0.8458522816371334
1,0.8825650674192537
2,0.845876450297899
3,0.8486986516149263
4,0.8640639698965192
5,0.15412354970210096
6,0.845876450297899
7,0.8681404829100031
8,0.8494825964252116
9,0.845876450297899
10,0.845876450297899
11,0.845876450297899
12,0.845876450297899
13,0.8762935089369709
14,0.8265914079648793
15,0.8973032298526183
16,0.9322671683913453
17,0.9125117591721543
18,0.845876450297899
19,0.9835371589840075
20,0.938381937911571
21,0.845876450297899
22,0.845876450297899
23,0.845876450297899
24,0.845876450297899
25,0.845876450297899
26,0.912041392285983
27,0.845743846997962
28,0.845743846997962
29,0.845743846997962
