,MLP (ADAM),MLP (SGD)
0,53,357
1,243,515
2,578,333
3,125,263
4,228,502
5,181,598
6,322,368
7,553,471
8,347,181
9,192,59
10,345,217
11,289,871
12,424,161
13,482,224
14,422,269
15,282,320
16,313,323
17,177,407
18,55,137
19,129,363
20,333,114
21,133,235
22,499,482
23,225,299
24,259,45
25,197,507
26,162,12
27,503,91
28,762,469
29,380,533
