,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,12,2527,70,15
1,53,1680,415,8
2,8,1073,346,8
3,14,1979,615,11
4,20,1297,1742,9
5,23,1441,490,5
6,55,1143,491,7
7,20,414,689,15
8,5,421,291,10
9,7,1714,771,9
10,9,1508,163,14
11,15,3453,72,13
12,20,452,309,8
13,38,480,324,11
14,41,1840,510,8
15,28,469,620,6
16,8,499,657,9
17,20,1795,233,9
18,19,3099,191,25
19,74,2396,71,14
20,17,491,398,16
21,36,482,141,20
22,15,1008,114,5
23,10,2035,278,4
24,49,1387,1287,21
25,25,1314,938,8
26,4,1759,516,15
27,25,1061,200,7
28,23,1203,857,8
29,10,2311,277,18
