,MLP (ADAM),MLP (SGD)
0,6.870906049385667,107.45796656608582
1,22.066820038482547,142.02606110274792
2,32.93944646604359,72.68688537366688
3,2.9777364414185286,31.31531599536538
4,35.078428991138935,140.6688160263002
5,3.872170690447092,47.12495748512447
6,9.074285291135311,36.386687483638525
7,8.875188639387488,64.21365160867572
8,50.44670905545354,11.678959432989359
9,8.334329754114151,4.372946625575423
10,2.377834664657712,20.868042604997754
11,16.242496754974127,126.75995204783976
12,6.3414949439466,5.874775854870677
13,36.333306435495615,15.775616325438023
14,22.324256462976336,27.602371597662568
15,6.537076007574797,69.57420151494443
16,24.08570490591228,74.22855892777443
17,4.2486697025597095,56.78449187986553
18,2.481137467548251,7.267554849386215
19,13.811096612364054,109.03310352563858
20,9.109581975266337,38.41753691993654
21,2.847446655854583,7.672279749065638
22,11.512705201283097,206.70798112638295
23,17.436395777389407,18.63963707536459
24,2.903037326410413,1.4692677576094866
25,7.300244424492121,10.448698859661818
26,9.424676341935992,5.488395510241389
27,9.371463829651475,11.13148452527821
28,33.690029015764594,37.591425098478794
29,105.0458842497319,142.2822912018746
