,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,6.664575341133802,6.392665166387309
1,0.05097325580188256,0.03345046770432216
2,3.1082387445182493,1.485250285563621
3,5.747069336675566,0.6140163526690028
4,9.34321526020366,0.15066873481100662
5,7.073609596706849,0.3565938237868997
6,0.08734771380954744,3.362343796345381
7,2.172968679429396,0.07739872147940036
8,7.7371024208259085,1.7517871502872178
9,2.4520138274258807,0.6491276208739422
10,6.243188055062493,0.2967707814098424
11,9.653433581497387,2.7036278054372085
12,2.6504879466497715,0.28319923878258946
13,1.9617276932466567,1.1926969811682517
14,1.6987148670380317,0.5491274971200801
15,7.099480070407185,0.6885892267455901
16,0.3788237732376836,0.5076485054582213
17,6.854809256435907,0.3278998503255074
18,0.3195648335050326,0.1617828912574289
19,0.015913374640457674,1.0459014038615158
20,0.6752913381295883,1.5385319433801292
21,9.86430573409275,4.016741648635615
22,5.675478943166096,0.2869339000267697
23,5.996297547247795,2.802364978045594
24,7.106176169149437,0.3540545532902202
25,5.733861983143311,0.10376376478143078
26,6.9987216906959375,2.97731327665249
27,3.4877819090243762,0.5256890287995098
28,5.356301061156239,0.2305740698935259
29,6.32085901484055,0.10346139539503273
