,mlp
0,0.4744126742033184
1,0.45557345160942025
2,0.43592081182010295
3,0.4599894525920751
4,0.4405338589286114
5,0.47156332305957227
6,0.48006064306945506
7,0.46869665015362455
8,0.4643634602125721
9,0.4658123356840947
10,0.46725671848604855
11,0.4420608439541014
12,0.47156332305957227
13,0.45705019276464537
14,0.5217635448797652
15,0.4911617780154401
16,0.4120816918460671
17,0.46145206185565535
18,0.44811675413549
19,0.46145206185565535
20,0.47551063436231944
21,0.4880813647060818
22,0.46259843083387087
23,0.48113817503125766
24,0.46694217336895677
25,0.46838113571184026
26,0.44781509354651655
27,0.4552667713648971
28,0.5911534196732671
29,0.4622874402569843
