,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (FLS) + TIE, SLM (FLS) + EDV",SLM (OLS) + EDV
0,0.7439353099730458,0.7816711590296496,0.7668463611859838,0.738544474393531
1,0.7749326145552561,0.8086253369272237,0.7169811320754716,0.8086253369272237
2,0.7533692722371967,0.7911051212938005,0.7735849056603774,0.8005390835579514
3,0.7547169811320755,0.7830188679245284,0.7654986522911051,0.7749326145552561
4,0.7601078167115903,0.7857142857142857,0.7776280323450134,0.7830188679245284
5,0.7560646900269542,0.7951482479784366,0.7924528301886793,0.738544474393531
6,0.7439353099730458,0.784366576819407,0.7951482479784366,0.7776280323450134
7,0.7506738544474394,0.7520215633423181,0.7762803234501348,0.7304582210242587
8,0.7911051212938005,0.7641509433962265,0.7816711590296496,0.7439353099730458
9,0.784366576819407,0.7964959568733153,0.7587601078167115,0.7897574123989218
10,0.7318059299191375,0.7735849056603774,0.7506738544474394,0.7560646900269542
11,0.7628032345013477,0.7857142857142857,0.7264150943396226,0.8018867924528302
12,0.7250673854447439,0.7924528301886793,0.77088948787062,0.7857142857142857
13,0.7816711590296496,0.7884097035040432,0.7897574123989218,0.7816711590296496
14,0.7762803234501348,0.7884097035040432,0.77088948787062,0.7628032345013477
15,0.7870619946091644,0.7884097035040432,0.7628032345013477,0.7816711590296496
16,0.77088948787062,0.7884097035040432,0.7897574123989218,0.72911051212938
17,0.7506738544474394,0.7681940700808625,0.7722371967654986,0.738544474393531
18,0.807277628032345,0.7803234501347709,0.7331536388140162,0.807277628032345
19,0.7641509433962265,0.7762803234501348,0.7493261455525606,0.7897574123989218
20,0.7779273216689099,0.7711978465679677,0.7698519515477793,0.7967698519515478
21,0.7631224764468372,0.784656796769852,0.775235531628533,0.7873485868102288
22,0.7348586810228802,0.7900403768506057,0.7711978465679677,0.7913862718707941
23,0.7604306864064603,0.7860026917900403,0.7456258411843876,0.7792732166890982
24,0.7644683714670256,0.7873485868102288,0.7671601615074024,0.7819650067294751
25,0.7052489905787349,0.7819650067294751,0.7860026917900403,0.746971736204576
26,0.7577388963660835,0.7685060565275909,0.7819650067294751,0.756393001345895
27,0.7160161507402423,0.7873485868102288,0.775235531628533,0.7765814266487214
28,0.8198924731182796,0.7903225806451613,0.7782258064516129,0.7567204301075269
29,0.7352150537634409,0.7849462365591398,0.7620967741935484,0.7809139784946236
