,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,0.47156332305957227,0.4599894525920751,0.4629100498862757
1,0.38851434494290565,0.4629100498862757,0.45260551479358196
2,0.45705019276464537,0.46725671848604855,0.4405338589286114
3,0.4629100498862757,0.47013217158593584,0.4643634602125721
4,0.46869665015362455,0.49253182747733887,0.4374638991651497
5,0.47013217158593584,0.47156332305957227,0.47865489878343465
6,0.46869665015362455,0.47156332305957227,0.49389807650267864
7,0.45705019276464537,0.4658123356840947,0.46725671848604855
8,0.4643634602125721,0.46869665015362455,0.45409190800590365
9,0.4744126742033184,0.4585221778726501,0.4629100498862757
10,0.4658123356840947,0.5710915448162815,0.4658123356840947
11,0.4599894525920751,0.48006064306945506,0.4405338589286114
12,0.4744126742033184,0.4744126742033184,0.46869665015362455
13,0.4729901442417857,0.5113272197003295,0.4585221778726501
14,0.4496179869976355,0.47156332305957227,0.47013217158593584
15,0.43281813315541684,0.4038227040178938,0.4952605565436486
16,0.40548795934676307,0.4729901442417857,0.46725671848604855
17,0.4496179869976355,0.49253182747733887,0.4856429311786321
18,0.4450990985692622,0.45111422403498275,0.47013217158593584
19,0.4420608439541014,0.47156332305957227,0.4729901442417857
20,0.4712458788478581,0.5136101867729371,0.46694217336895677
21,0.4278337559679295,0.45674251841623625,0.4853160089395099
22,0.4654987628880838,0.4654987628880838,0.46694217336895677
23,0.4402373029482318,0.3951250717707715,0.48113817503125766
24,0.4769237448605845,0.46114142428301885,0.46694217336895677
25,0.4387060381245565,0.47833268070667334,0.47551063436231944
26,0.4640508627619908,0.4552667713648971,0.45378622509815025
27,0.45081054562693207,0.48945818370269356,0.4712458788478581
28,0.46806625760182324,0.5911534196732671,0.5911534196732671
29,0.4637388957601683,0.4147806778921701,0.4608314132064452
