,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT"
0,0.6091753032399194,0.9731254826589152
1,0.7228460142754014,0.9889104897153622
2,0.0,0.9655418029307603
