,MLP (ADAM),MLP (SGD)
0,True,True
1,True,False
2,False,False
3,True,True
4,True,False
5,True,True
6,True,True
7,True,True
8,False,False
9,False,False
10,True,False
11,True,True
12,False,True
13,True,True
14,False,False
15,True,False
16,True,False
17,False,False
18,False,False
19,False,False
20,True,False
21,True,False
22,False,True
23,True,True
24,False,True
25,True,True
26,True,True
27,False,False
28,True,True
29,False,False
