,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,0.7776280323450134,0.7884097035040432,0.7857142857142857
1,0.8490566037735849,0.7857142857142857,0.7951482479784366
2,0.7911051212938005,0.7816711590296496,0.8059299191374663
3,0.7857142857142857,0.7789757412398922,0.784366576819407
4,0.7803234501347709,0.7574123989218329,0.8086253369272237
5,0.7789757412398922,0.7776280323450134,0.77088948787062
6,0.7803234501347709,0.7776280323450134,0.7560646900269542
7,0.7911051212938005,0.7830188679245284,0.7816711590296496
8,0.784366576819407,0.7803234501347709,0.793800539083558
9,0.7749326145552561,0.7897574123989218,0.7857142857142857
10,0.7830188679245284,0.6738544474393531,0.7830188679245284
11,0.7884097035040432,0.7695417789757413,0.8059299191374663
12,0.7749326145552561,0.7749326145552561,0.7803234501347709
13,0.7762803234501348,0.738544474393531,0.7897574123989218
14,0.7978436657681941,0.7776280323450134,0.7789757412398922
15,0.8126684636118598,0.8369272237196765,0.7547169811320755
16,0.8355795148247979,0.7762803234501348,0.7816711590296496
17,0.7978436657681941,0.7574123989218329,0.7641509433962265
18,0.8018867924528302,0.7964959568733153,0.7789757412398922
19,0.8045822102425876,0.7776280323450134,0.7762803234501348
20,0.7779273216689099,0.7362045760430687,0.7819650067294751
21,0.8169582772543742,0.7913862718707941,0.7644683714670256
22,0.7833109017496636,0.7833109017496636,0.7819650067294751
23,0.8061911170928667,0.8438761776581427,0.7685060565275909
24,0.7725437415881561,0.7873485868102288,0.7819650067294751
25,0.8075370121130552,0.7711978465679677,0.7738896366083445
26,0.784656796769852,0.7927321668909825,0.7940780619111709
27,0.7967698519515478,0.7604306864064603,0.7779273216689099
28,0.7809139784946236,0.6505376344086021,0.6505376344086021
29,0.7849462365591398,0.8279569892473119,0.7876344086021505
