,MLP (ADAM),MLP (SGD)
0,1,1
1,1,2
2,1,1
3,2,2
4,3,4
5,4,5
6,1,5
7,1,2
8,1,1
9,1,4
10,2,3
11,1,4
12,1,2
13,1,1
14,1,4
15,1,1
16,1,3
17,1,2
18,1,1
19,1,1
20,2,2
21,1,5
22,1,1
23,1,4
24,1,1
25,3,2
26,1,2
27,2,3
28,1,2
29,2,3
