,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 3.4504545557341912, 'maximum_neuron_connection_weight': 0.20052242410271043, 'maximum_bias_connection_weight': 0.4297211987120043, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D769108>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_332, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.10655687989695402, 'maximum_bias_connection_weight': 0.40961488234807786, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB8122F688>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_279, 'population_size': 10, 'layers': 5, 'learning_step': 1.144466912196487, 'maximum_neuron_connection_weight': 0.12546896058425996, 'maximum_bias_connection_weight': 0.8961023901525482, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC0C5BFC48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.13790311602201388, 'maximum_bias_connection_weight': 0.11885315200386481, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C543C08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
1,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 9.043512816346341, 'maximum_neuron_connection_weight': 0.4141484464428501, 'maximum_bias_connection_weight': 0.14251154226824783, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D7A8788>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_90, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.38896618228528335, 'maximum_bias_connection_weight': 0.2741952929401196, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB81B196C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_303, 'population_size': 10, 'layers': 5, 'learning_step': 1.3377912266316254, 'maximum_neuron_connection_weight': 0.38184254192937095, 'maximum_bias_connection_weight': 0.4186504716819711, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC0CB639C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.11617594223246873, 'maximum_bias_connection_weight': 0.9034464280762631, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C556708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
2,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 8.2370427147693, 'maximum_neuron_connection_weight': 0.4996202529206315, 'maximum_bias_connection_weight': 0.9275522207915946, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D7E88C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_458, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.16337988313777824, 'maximum_bias_connection_weight': 0.6593258612005007, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB86459248>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_393, 'population_size': 10, 'layers': 5, 'learning_step': 0.6424391656389837, 'maximum_neuron_connection_weight': 0.20171350862040116, 'maximum_bias_connection_weight': 0.7706045073076263, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF0B54FC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.14626362644780624, 'maximum_bias_connection_weight': 0.24548402118158247, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C580108>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
3,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.8862818491221014, 'maximum_neuron_connection_weight': 0.3112487355707896, 'maximum_bias_connection_weight': 0.43277215946216097, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D80B6C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_104, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.2769472040094355, 'maximum_bias_connection_weight': 0.6963330525014215, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB86B3F648>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_395, 'population_size': 10, 'layers': 5, 'learning_step': 3.034869983932379, 'maximum_neuron_connection_weight': 0.21941595374978015, 'maximum_bias_connection_weight': 0.1742011188416962, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF135BB08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.14416084934184925, 'maximum_bias_connection_weight': 0.2865055177874167, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C59BD08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
4,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 7.601230594288074, 'maximum_neuron_connection_weight': 0.15226920603430005, 'maximum_bias_connection_weight': 0.6657837368975207, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D84CA08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_374, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.2855676920907523, 'maximum_bias_connection_weight': 0.4772215302544256, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB89F21388>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_430, 'population_size': 10, 'layers': 5, 'learning_step': 0.8540217132530251, 'maximum_neuron_connection_weight': 0.14821847229039872, 'maximum_bias_connection_weight': 0.442905110057648, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF1CDFD88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.1091420341400497, 'maximum_bias_connection_weight': 0.19711883476225198, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C5B9BC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
5,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 3.9849706879311997, 'maximum_neuron_connection_weight': 0.19365533096172882, 'maximum_bias_connection_weight': 0.2562992217112604, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D8A5E08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_492, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.2611619174130605, 'maximum_bias_connection_weight': 0.8375900824988323, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB8F521F48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_392, 'population_size': 10, 'layers': 5, 'learning_step': 6.7242286522037515, 'maximum_neuron_connection_weight': 0.13028126711522772, 'maximum_bias_connection_weight': 0.5322361452611775, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF1F42A08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.14063559400022735, 'maximum_bias_connection_weight': 0.8577826839679707, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C5F1B88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
6,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.2748203820311232, 'maximum_neuron_connection_weight': 0.11110004961557562, 'maximum_bias_connection_weight': 0.7270875340751227, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D8B90C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_145, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.2614498831676082, 'maximum_bias_connection_weight': 0.3007305296172812, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB92552148>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_251, 'population_size': 10, 'layers': 5, 'learning_step': 5.713824042506568, 'maximum_neuron_connection_weight': 0.10786674444456619, 'maximum_bias_connection_weight': 0.5594603305214354, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF2344F48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.11051044026079469, 'maximum_bias_connection_weight': 0.977295234523192, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C614DC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
7,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.3277516301859484, 'maximum_neuron_connection_weight': 0.2719502318909218, 'maximum_bias_connection_weight': 0.2589979485842234, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D9208C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_50, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.12866126229205346, 'maximum_bias_connection_weight': 0.5983397985871868, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB927A7188>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_190, 'population_size': 10, 'layers': 5, 'learning_step': 2.593232379058798, 'maximum_neuron_connection_weight': 0.3955872051032153, 'maximum_bias_connection_weight': 0.721167442421779, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF265B288>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.12576200587387212, 'maximum_bias_connection_weight': 0.26723010438293326, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C63EEC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
8,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.7775730431858653, 'maximum_neuron_connection_weight': 0.1961634548451876, 'maximum_bias_connection_weight': 0.9187836964916626, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D9BD588>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_301, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4929203602293949, 'maximum_bias_connection_weight': 0.17482551438916144, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB92C926C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_441, 'population_size': 10, 'layers': 5, 'learning_step': 0.022471721618094874, 'maximum_neuron_connection_weight': 0.185108006354838, 'maximum_bias_connection_weight': 0.9032408578243549, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC25F9EFC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.12421010227152532, 'maximum_bias_connection_weight': 0.5346029921211232, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C684748>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
9,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.09260820247748038, 'maximum_neuron_connection_weight': 0.4322732274756922, 'maximum_bias_connection_weight': 0.5124784677763752, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5BED3108>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_228, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.10240455231847144, 'maximum_bias_connection_weight': 0.2321362910448453, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB94299C08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_467, 'population_size': 10, 'layers': 5, 'learning_step': 5.604924560878423, 'maximum_neuron_connection_weight': 0.15345785601895942, 'maximum_bias_connection_weight': 0.9208759336384466, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC260DED48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.16942056866822153, 'maximum_bias_connection_weight': 0.6079925310381363, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC2C6A7B48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
