,MLP (ADAM),MLP (SGD)
0,0.5196078431372549,0.5
1,0.5,0.5
2,0.5392156862745098,0.5
3,0.5,0.5
4,0.5490196078431373,0.5
5,0.5,1.0
6,0.5,0.5
7,0.5,0.5
8,0.5,0.696078431372549
9,0.9117647058823529,0.5
10,0.5,0.5
11,0.5,0.9607843137254902
12,0.9019607843137255,0.5
13,0.7254901960784313,0.7156862745098039
14,0.9117647058823529,0.5
15,0.8137254901960784,0.7941176470588235
16,0.5392156862745098,0.9313725490196079
17,0.5,0.9215686274509803
18,0.5784313725490197,0.5
19,0.5,0.6568627450980392
20,0.6078431372549019,0.5
21,0.7941176470588235,0.8921568627450981
22,0.5,0.803921568627451
23,0.8653846153846154,0.5
24,0.625,0.5
25,0.7884615384615384,0.5
26,0.5,0.5
27,0.9134615384615384,0.5
28,0.5,0.5
29,0.5,0.5
