,MLP (ADAM),MLP (SGD)
0,122,235
1,568,121
2,328,444
3,104,360
4,543,357
5,248,98
6,236,506
7,461,22
8,53,93
9,179,417
10,154,140
11,83,586
12,118,338
13,476,63
14,604,169
15,531,294
16,257,196
17,481,79
18,184,91
19,157,457
20,183,116
21,210,414
22,110,7
23,121,37
24,154,18
25,450,471
26,157,186
27,378,418
28,59,171
29,52,492
