,MLP (ADAM),MLP (SGD)
0,3,2
1,3,1
2,1,4
3,4,4
4,3,3
5,2,2
6,4,1
7,1,3
8,1,4
9,4,2
10,1,5
11,2,4
12,1,4
13,4,4
14,3,1
15,3,4
16,3,4
17,2,2
18,4,2
19,3,2
20,5,1
21,4,1
22,1,3
23,3,5
24,3,2
25,1,1
26,5,2
27,2,4
28,4,3
29,4,2
