,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,1,26,313,1
1,1,401,216,1
2,2,384,377,3
3,1,9,288,3
4,2,194,378,1
5,1,461,198,2
6,5,267,100,4
7,9,277,467,3
8,1,275,20,1
9,2,336,52,4
10,1,275,382,1
11,7,138,228,1
12,28,190,249,4
13,1,378,131,2
14,2,457,327,1
15,3,302,448,3
16,2,461,179,1
17,1,31,346,1
18,2,94,493,1
19,1,1,37,3
20,1,248,329,4
21,1,354,442,5
22,1,343,239,2
23,4,220,54,2
24,1,92,249,1
25,1,93,6,1
26,1,490,32,5
27,4,119,63,3
28,2,305,350,1
29,8,288,324,2
