,MLP (ADAM),MLP (SGD)
0,359,250
1,223,42
2,31,624
3,530,353
4,267,357
5,98,325
6,344,65
7,50,299
8,112,488
9,337,109
10,46,535
11,219,170
12,128,258
13,575,522
14,372,113
15,172,325
16,288,406
17,242,210
18,604,148
19,314,165
20,503,183
21,393,194
22,4,254
23,322,476
24,493,244
25,49,65
26,463,194
27,190,408
28,236,358
29,321,165
