,MLP (ADAM),MLP (SGD)
0,8.76512846985129,0.8415359324796892
1,8.23151277813307,8.579978955887931
2,5.6944611136316805,0.9839093253983616
3,7.857837234463125,9.936613066981076
4,9.68153073573223,0.10805453525187665
5,6.489208975191239,7.3125293488877805
6,8.203582673423329,0.1115486513404164
7,1.4318206926700296,5.852862863243266
8,5.115635110263395,4.471188796715766
9,3.451802907371362,6.9761692350121045
10,6.187528367059142,1.3710636635454434
11,7.762181000111124,5.672173769308017
12,0.06228486613827113,5.4400872210794455
13,2.0329637978401585,5.206786816449974
14,8.397000957721664,9.856799808552754
15,4.329786138610759,5.88033226603446
16,7.107771802993309,0.10342960196757837
17,3.4225086613313933,7.078273925858665
18,2.2033541186393824,7.97698063711786
19,7.792581882696925,3.924957921486336
20,3.1345889721437596,3.824659687034405
21,5.065299663393635,3.95055845354401
22,4.94841408187481,4.289110854467118
23,5.072762005678461,0.03461257179499019
24,8.3082695885442,1.5440671924689167
25,7.053646006736273,4.388301618328252
26,0.45860368329194734,2.3961104950818344
27,6.962872871844113,4.1750919468736125
28,3.3490711716342094,4.510973356855037
29,0.1224735202104281,8.685047557157871
